,Date,Average temperature (°F),Average humidity (%),Average dewpoint (°F),Average barometer (in),Average windspeed (mph),Average gustspeed (mph),Average direction (°deg),Rainfall for month (in),Rainfall for year (in),Maximum rain per minute,Maximum temperature (°F),Minimum temperature (°F),Maximum humidity (%),Minimum humidity (%),Maximum pressure,Minimum pressure,Maximum windspeed (mph),Maximum gust speed (mph),Maximum heat index (°F)
3027,2018-01-11,26.7,41,5.6,30.0,9.9,14.8,283,0.03,0.03,0.00,31.6,21.8,60,27,30.194,29.696,24.2,35.7,31.6
3028,2018-01-12,32.5,51,15.8,30.1,10.6,15.4,283,0.03,0.03,0.00,41.9,21.8,76,30,30.308,29.910,25.3,42.6,41.9
3029,2018-01-13,32.2,44,12.4,30.3,7.7,11.5,282,0.03,0.03,0.00,35.6,26.3,50,37,30.313,30.159,18.4,32.2,35.6
3030,2018-01-14,38.0,30,7.3,30.2,7.1,10.8,283,0.03,0.03,0.00,50.1,23.5,60,15,30.348,30.008,24.2,33.4,50.1
3031,2018-01-15,16.0,77,10.1,30.5,2.5,4.5,283,0.04,0.04,0.01,50.1,-1.2,87,54,30.822,30.081,13.8,18.4,30.2
3032,2018-01-16,13.8,51,-3.6,30.7,1.0,1.9,283,0.05,0.05,0.01,39.1,-5.6,76,13,30.979,30.205,11.5,17.3,39.1
3033,2018-01-17,35.7,20,-3.2,30.3,4.8,7.2,282,0.05,0.05,0.00,49.2,19.9,49,9,30.523,30.029,17.3,29.9,49.2
3034,2018-01-18,36.8,17,-5.5,29.9,10.4,11.2,286,0.05,0.05,0.00,55.1,11.6,31,4,30.130,29.807,23.0,33.4,55.1
3035,2018-01-19,48.1,24,12.9,29.6,6.2,9.0,282,0.05,0.05,0.00,56.7,39.9,31,6,29.867,29.441,17.3,26.5,56.7
3036,2018-01-20,35.7,54,18.8,29.6,3.4,5.8,283,0.05,0.05,0.00,50.7,23.5,89,27,29.812,29.523,11.5,18.4,50.7
3037,2018-01-21,18.7,79,13.2,30.0,4.3,6.8,283,0.05,0.05,0.00,23.5,16.1,89,56,30.167,29.669,16.1,27.6,23.5
3038,2018-01-22,23.7,34,-1.4,30.2,11.5,17.0,283,0.07,0.07,0.01,31.0,17.3,56,21,30.248,30.111,23.0,32.2,31.0
3039,2018-01-23,25.4,36,1.9,30.3,7.9,11.5,283,0.07,0.07,0.00,31.3,18.8,54,25,30.389,30.174,19.6,29.9,31.3
3040,2018-01-24,35.6,25,2.7,30.2,12.0,17.2,283,0.07,0.07,0.00,42.3,26.9,34,17,30.317,30.015,31.1,40.3,42.3
3041,2018-01-25,42.8,15,-3.2,29.7,7.1,10.3,282,0.07,0.07,0.00,52.2,32.4,52,9,30.043,29.479,20.7,27.6,52.2
3042,2018-01-26,25.2,44,5.1,30.0,6.9,10.5,283,0.07,0.07,0.00,33.2,18.6,75,24,30.330,29.575,23.0,33.4,33.1
3043,2018-01-27,27.5,32,1.1,30.3,12.4,19.2,283,0.07,0.07,0.00,36.0,21.0,41,19,30.378,30.175,24.2,40.3,36.0
3044,2018-01-28,34.2,39,11.0,30.3,11.5,18.0,283,0.07,0.07,0.00,44.8,27.6,49,24,30.480,30.152,35.7,50.6,44.8
3045,2018-01-29,40.4,33,11.8,30.3,8.1,12.2,282,0.07,0.07,0.00,50.8,33.2,53,15,30.368,30.098,18.4,28.8,50.8
3046,2018-01-30,46.4,19,5.5,29.8,11.8,17.7,282,0.07,0.07,0.00,55.1,39.1,24,13,30.118,29.569,28.8,44.9,55.1
3047,2018-01-31,39.2,35,11.0,29.7,13.4,19.5,282,0.07,0.07,0.00,48.2,18.9,84,21,29.998,29.555,34.5,44.9,48.2
3048,2018-02-02,40.5,47,21.8,29.9,10.9,16.2,282,0.02,0.09,0.00,41.6,30.3,69,42,30.197,29.787,24.2,35.7,41.6
3049,2018-02-03,39.3,46,19.5,29.7,11.9,18.3,284,0.02,0.09,0.00,46.1,33.5,79,27,29.821,29.614,31.1,42.6,46.1
3050,2018-02-04,40.9,43,19.8,29.8,14.7,23.1,284,0.02,0.09,0.00,46.7,34.4,63,31,29.908,29.574,29.9,43.7,46.7
3051,2018-02-05,33.8,62,21.0,29.8,8.1,12.5,282,0.06,0.13,0.01,42.1,21.1,85,28,30.002,29.513,28.8,46.0,42.1
3052,2018-02-06,31.2,44,10.7,30.0,6.1,9.5,283,0.06,0.13,0.00,41.1,20.8,83,24,30.166,29.839,15.0,24.2,41.1
3053,2018-02-07,35.8,38,12.4,30.1,11.6,16.8,282,0.06,0.13,0.00,46.0,28.2,49,26,30.219,30.058,26.5,42.6,46.0
3054,2018-02-08,40.8,38,16.4,30.0,10.1,15.9,282,0.06,0.13,0.00,50.5,35.5,48,24,30.160,29.817,23.0,35.7,50.5
3055,2018-02-09,34.6,49,14.6,29.8,11.6,17.0,282,0.06,0.13,0.00,50.5,10.7,82,16,29.994,29.524,31.1,38.0,50.5
3056,2018-02-10,15.2,74,8.1,30.0,2.8,4.4,283,0.08,0.15,0.01,28.2,4.8,81,39,30.244,29.810,12.7,19.6,28.2
3057,2018-02-11,21.8,40,0.1,30.1,6.6,9.9,283,0.09,0.16,0.01,34.3,4.3,70,25,30.262,29.969,20.7,32.2,34.3
3058,2018-02-12,18.9,70,10.4,30.1,1.8,3.1,283,0.09,0.16,0.00,31.0,12.8,85,51,30.264,29.957,10.4,12.7,31.0
3059,2018-02-13,32.2,61,19.2,30.2,7.3,10.7,282,0.18,0.25,0.02,41.8,18.3,89,38,30.292,30.022,19.6,31.1,41.8
3060,2018-02-14,39.2,42,17.9,29.8,11.6,17.4,282,0.18,0.25,0.00,45.4,33.1,70,31,30.058,29.679,27.6,44.9,45.4
3061,2018-02-15,29.7,52,13.7,29.9,6.2,9.5,283,0.18,0.25,0.00,37.6,13.8,82,34,30.330,29.608,15.0,26.5,37.6
3062,2018-02-16,27.9,34,1.2,30.1,13.7,19.4,283,0.18,0.25,0.00,38.2,10.5,81,19,30.368,29.842,29.9,42.6,38.2
3063,2018-02-17,34.2,25,1.3,29.9,14.2,21.3,282,0.18,0.25,0.00,44.2,25.3,38,16,30.015,29.607,38.0,42.6,44.2
3064,2018-02-18,40.6,30,8.0,29.4,14.4,21.7,282,0.18,0.25,0.00,49.8,19.7,84,17,29.607,29.199,32.2,49.5,49.8
3065,2018-02-19,8.5,74,1.9,29.7,4.4,7.0,283,0.18,0.25,0.00,19.7,-2.2,85,55,30.025,29.442,12.7,17.3,19.7
3066,2018-02-20,5.4,63,-5.0,30.3,3.4,5.2,283,0.29,0.36,0.01,21.8,-9.3,76,30,30.557,30.024,16.1,25.3,21.8
3067,2018-02-21,11.0,57,-2.8,30.4,2.3,3.9,283,0.33,0.40,0.01,28.2,-4.1,76,19,30.585,30.278,16.1,24.2,28.2
3068,2018-02-22,13.7,67,3.6,30.2,3.3,5.1,283,0.33,0.40,0.00,34.9,-1.4,81,27,30.361,29.984,19.6,26.5,34.9
3069,2018-02-23,18.8,71,10.4,30.1,2.1,3.5,283,0.34,0.41,0.01,28.1,6.9,85,34,30.322,29.959,9.2,11.5,28.1
3070,2018-02-24,15.2,48,-1.8,30.0,12.7,18.7,283,0.34,0.41,0.00,20.3,6.5,83,31,30.081,29.883,29.9,48.3,20.3
3071,2018-02-25,19.9,37,-2.9,30.1,10.9,15.9,283,0.34,0.41,0.00,26.9,12.6,55,23,30.219,30.003,26.5,39.1,26.9
3072,2018-02-26,29.4,28,-0.6,30.0,9.1,13.3,282,0.34,0.41,0.00,40.9,16.9,45,16,30.172,29.843,24.2,36.8,40.9
3073,2018-02-27,30.1,32,0.9,29.9,6.4,9.2,283,0.34,0.41,0.00,43.9,14.4,59,14,29.959,29.806,19.6,28.8,43.9
3074,2018-02-28,29.6,50,12.0,29.9,4.6,6.9,283,0.34,0.41,0.00,40.3,18.6,77,22,30.056,29.766,17.3,25.3,40.3
3075,2018-03-23,42.0,59,28.1,29.5,12.9,19.0,279,0.09,0.09,0.01,51.4,34.7,90,20,29.868,13.266,27.6,38.0,51.4
3076,2018-03-24,40.9,41,16.1,28.4,3.1,5.0,282,0.09,0.09,0.00,55.1,25.1,75,14,29.971,23.684,16.1,26.5,55.1
3077,2018-03-25,42.7,45,21.1,28.2,4.9,7.9,282,0.09,0.09,0.00,52.2,32.9,84,20,29.620,23.633,16.1,26.5,52.2
3078,2018-03-26,34.4,71,24.0,28.9,3.9,6.2,283,0.10,0.10,0.01,45.5,25.3,92,22,30.015,23.724,17.3,25.3,45.5
3079,2018-03-27,29.8,78,23.1,29.8,1.6,3.1,283,0.29,0.29,0.01,41.2,15.9,90,17,30.237,23.823,13.8,20.7,41.2
3080,2018-03-28,32.0,61,18.2,29.8,6.2,9.3,283,0.30,0.30,0.01,38.9,24.5,89,17,29.985,23.853,21.9,33.4,38.9
3081,2018-03-29,28.1,68,18.4,29.8,4.3,6.9,283,0.38,0.38,0.01,40.6,17.2,89,38,30.182,23.863,19.6,29.9,40.6
3082,2018-03-30,39.9,40,15.7,29.5,9.0,13.9,282,0.38,0.38,0.00,52.6,22.2,86,24,30.175,23.705,31.1,40.3,52.6
3083,2018-03-31,40.1,49,20.0,29.8,7.5,11.4,282,0.38,0.38,0.00,55.6,24.8,86,22,30.083,23.783,29.9,34.5,55.6
3084,2018-04-01,39.5,55,20.4,29.7,6.7,10.1,282,0.02,0.40,0.01,57.8,25.6,89,16,29.974,29.342,23.0,38.0,57.8
3085,2018-04-02,51.7,24,14.7,29.2,13.2,19.6,282,0.02,0.40,0.00,62.1,43.5,52,15,29.378,29.040,28.8,42.6,62.1
3086,2018-04-03,30.4,23,-6.5,29.8,9.3,14.6,283,0.02,0.40,0.00,43.5,18.6,57,9,30.173,29.243,25.3,36.8,43.4
3087,2018-04-04,40.7,19,0.3,29.8,13.9,20.5,282,0.02,0.40,0.00,48.8,27.0,36,11,30.096,29.708,39.1,46.0,48.8
3088,2018-04-05,44.8,38,20.1,29.8,8.7,12.2,282,0.02,0.40,0.00,57.0,39.6,59,22,29.824,29.650,25.3,33.4,57.0
3089,2018-04-06,26.0,81,20.9,29.9,3.4,5.2,283,0.02,0.40,0.00,39.8,17.2,89,59,30.143,29.660,11.5,18.4,39.8
3090,2018-04-07,37.3,69,27.1,29.8,3.8,5.6,282,0.19,0.57,0.01,51.3,18.3,89,43,30.121,29.373,19.6,27.6,51.3
3091,2018-04-08,40.2,52,23.0,29.5,10.3,15.1,282,0.26,0.64,0.01,47.6,34.3,84,29,29.829,29.346,29.9,47.2,47.6
3092,2018-04-09,37.7,48,17.7,30.0,4.6,7.3,283,0.28,0.66,0.01,49.6,28.8,84,20,30.203,29.827,15.0,26.5,49.6
3093,2018-04-10,46.0,29,14.2,30.0,8.8,13.5,282,0.28,0.66,0.00,63.2,34.7,46,11,30.110,29.799,21.9,33.4,63.2
3094,2018-04-11,58.0,19,15.9,29.5,11.3,16.1,282,0.28,0.66,0.00,65.6,50.1,28,13,29.829,29.347,33.4,42.6,65.6
3095,2018-04-12,48.5,32,15.6,29.2,10.7,15.4,282,0.28,0.66,0.00,63.9,31.9,75,9,29.465,29.081,36.8,50.6,63.9
3096,2018-04-13,30.5,38,7.7,29.7,9.8,14.4,283,0.28,0.66,0.00,35.5,26.0,56,26,30.074,29.250,28.8,32.2,35.5
3097,2018-04-14,35.8,35,9.3,30.1,7.6,11.7,282,0.28,0.66,0.00,48.9,26.1,60,17,30.145,29.950,21.9,32.2,48.9
3098,2018-04-15,40.9,45,18.6,30.0,3.3,5.5,283,0.28,0.66,0.00,57.3,24.1,77,16,30.119,29.836,15.0,19.6,57.3
3099,2018-04-16,47.4,36,16.4,29.6,6.4,9.2,282,0.28,0.66,0.00,65.6,27.9,73,10,29.875,29.429,25.3,33.4,65.6
3100,2018-04-17,41.7,32,10.9,29.5,10.8,16.0,282,0.28,0.66,0.00,53.5,26.6,78,12,29.914,29.207,27.6,39.1,53.5
3101,2018-04-18,35.2,29,4.6,30.1,6.3,9.7,283,0.28,0.66,0.00,48.9,25.7,44,12,30.220,29.914,24.2,35.7,48.9
3102,2018-04-19,38.1,37,11.4,30.0,1.8,3.5,282,0.28,0.66,0.00,54.5,16.9,66,18,30.262,29.769,13.8,19.6,54.5
3103,2018-04-20,34.0,67,23.5,29.8,2.6,4.5,282,0.31,0.69,0.01,41.9,28.1,92,43,30.005,29.690,11.5,17.3,41.9
3104,2018-04-21,31.1,89,28.2,30.1,1.4,2.6,282,0.56,0.94,0.01,36.2,26.7,93,81,30.159,30.006,8.1,10.4,36.2
3105,2018-04-22,43.6,66,31.1,30.0,2.8,4.7,282,0.56,0.94,0.00,58.9,27.5,94,26,30.188,29.839,15.0,19.6,58.9
3106,2018-04-23,45.2,61,29.6,29.9,4.5,6.7,282,0.59,0.97,0.01,64.0,28.5,92,21,30.008,29.762,23.0,34.5,64.0
3107,2018-04-24,30.3,89,27.4,30.2,3.0,5.3,283,0.74,1.12,0.01,38.5,27.5,93,84,30.464,29.901,11.5,12.7,38.5
3108,2018-04-25,40.8,57,22.6,30.1,1.7,3.1,282,0.78,1.16,0.01,65.2,17.2,89,9,30.461,29.815,10.4,16.1,65.2
3109,2018-04-26,44.5,40,20.3,30.0,3.8,6.3,282,0.78,1.16,0.00,53.5,29.5,75,22,30.136,29.726,25.3,34.5,53.5
3110,2018-04-27,44.6,46,20.4,30.0,1.7,3.3,282,0.78,1.16,0.00,63.2,22.2,85,11,30.181,29.825,12.7,19.6,63.2
3111,2018-04-28,48.3,46,25.0,29.8,2.7,4.3,282,0.78,1.16,0.00,67.9,26.6,77,15,29.942,29.505,29.9,31.1,67.9
3112,2018-04-29,58.0,26,21.2,29.4,7.8,11.4,282,0.78,1.16,0.00,67.8,46.5,55,12,29.567,29.261,29.9,34.5,67.8
3113,2018-04-30,48.9,34,18.2,29.4,5.2,7.9,282,0.78,1.16,0.00,64.5,31.5,76,11,29.535,29.318,21.9,31.1,64.5
3114,2018-05-01,44.3,63,31.6,29.6,3.0,5.5,282,0.00,1.16,0.00,56.6,37.8,80,26,29.743,29.442,11.5,19.6,56.6
3115,2018-05-02,37.4,87,33.9,29.8,1.8,3.1,282,0.31,1.47,0.01,40.8,32.8,93,77,29.894,29.659,10.4,11.5,40.8
3116,2018-05-03,36.5,88,33.0,29.9,1.3,2.1,281,1.18,2.34,0.01,45.8,32.2,95,65,30.228,29.743,16.1,24.2,45.8
3117,2018-05-04,44.6,56,26.5,30.2,3.0,4.8,282,1.18,2.34,0.00,61.6,25.6,93,25,30.314,30.020,12.7,19.6,61.6
3118,2018-05-05,49.6,46,27.7,30.0,2.9,4.7,282,1.18,2.34,0.00,64.5,32.2,76,20,30.094,29.909,18.4,27.6,64.5
3119,2018-05-06,51.4,51,31.2,30.0,1.5,2.8,282,1.18,2.34,0.00,67.6,33.4,81,20,30.116,29.891,11.5,17.3,67.6
3120,2018-05-07,54.5,42,25.6,29.9,3.6,5.6,282,1.18,2.34,0.00,73.2,34.9,82,10,30.048,29.701,18.4,32.2,73.9
3121,2018-05-08,54.9,37,23.8,29.8,4.4,7.1,281,1.18,2.34,0.00,70.3,33.5,75,14,29.888,29.701,17.3,25.3,73.5
3122,2018-05-09,58.3,34,26.3,29.8,4.1,6.5,281,1.18,2.34,0.00,72.8,30.3,77,13,29.887,29.651,13.8,24.2,74.8
3123,2018-05-10,56.8,42,27.8,29.6,5.0,7.4,281,1.18,2.34,0.00,74.7,34.1,78,13,29.762,29.357,20.7,28.8,75.8
3124,2018-05-11,52.7,71,42.9,29.4,3.0,5.2,282,1.22,2.38,0.01,65.5,41.1,95,31,29.519,29.339,11.5,17.3,65.5
3125,2018-05-12,50.0,85,45.3,29.6,2.6,4.9,278,1.38,2.54,0.01,58.7,45.7,95,61,29.750,29.503,9.2,16.1,58.7
3126,2018-05-13,49.4,81,43.8,29.7,3.0,5.1,281,1.40,2.56,0.01,56.9,42.8,94,63,29.788,29.666,10.4,13.8,56.9
3127,2018-05-14,49.1,71,39.7,29.8,2.3,4.2,282,1.40,2.56,0.00,58.4,38.6,90,49,29.964,29.712,16.1,19.6,58.4
3128,2018-05-15,49.8,64,35.9,29.9,1.7,3.3,282,1.41,2.57,0.01,64.8,31.2,93,21,30.033,29.719,10.4,13.8,64.8
3129,2018-05-16,54.9,47,29.3,29.7,2.3,4.0,282,1.41,2.57,0.00,73.0,35.2,91,11,29.896,29.607,16.1,21.9,75.1
3130,2018-05-17,56.8,36,24.0,29.5,3.2,5.3,282,1.41,2.57,0.00,74.7,34.9,75,8,29.713,29.362,17.3,26.5,74.9
3131,2018-05-18,49.3,64,36.6,29.6,2.9,4.7,275,1.56,2.72,0.01,64.8,39.8,91,31,29.828,29.424,17.3,27.6,64.8
3132,2018-05-19,41.6,88,38.4,29.9,2.3,4.3,282,1.64,2.80,0.01,45.2,38.5,93,79,30.083,29.683,11.5,13.8,45.2
3133,2018-05-20,42.3,84,37.8,30.0,2.1,3.8,282,1.70,2.86,0.01,53.8,36.2,92,58,30.124,29.825,16.1,19.6,53.8
3134,2018-05-21,52.5,61,35.5,29.8,2.7,4.5,282,1.71,2.87,0.01,71.1,32.5,95,13,29.976,29.587,16.1,21.9,76.7
3135,2018-05-22,51.2,70,40.2,29.7,2.2,3.7,280,1.91,3.07,0.01,69.3,36.8,91,28,29.780,29.537,13.8,25.3,77.2
3136,2018-05-23,51.7,61,37.6,29.7,2.2,3.6,282,1.95,3.11,0.01,66.3,35.8,91,28,29.902,29.586,20.7,26.5,66.1
3137,2018-05-24,56.6,44,31.1,29.8,3.9,6.2,282,1.95,3.11,0.00,75.1,35.2,82,18,29.919,29.689,19.6,28.8,76.2
3138,2018-05-25,59.2,42,32.2,29.7,2.3,4.2,282,1.95,3.11,0.00,79.2,36.8,79,11,29.877,29.569,16.1,24.2,78.2
3139,2018-05-26,63.1,31,26.6,29.5,3.1,5.2,282,1.95,3.11,0.00,79.6,40.8,69,8,29.674,29.290,12.7,24.2,77.9
3140,2018-05-27,60.6,39,35.0,29.5,4.3,7.0,282,1.95,3.11,0.00,73.5,47.0,62,20,29.643,29.362,16.1,24.2,77.3
3141,2018-05-28,49.9,75,42.1,29.7,2.6,4.3,282,2.03,3.19,0.01,60.5,40.6,90,52,29.850,29.576,16.1,21.9,60.5
3142,2018-05-29,52.3,57,35.7,29.7,3.9,6.6,281,2.03,3.19,0.00,63.4,39.6,91,34,29.801,29.541,16.1,24.2,63.4
3143,2018-05-30,53.6,56,35.3,29.6,2.2,3.9,282,2.03,3.19,0.00,70.8,34.9,90,19,29.788,29.489,23.0,31.1,77.3
3144,2018-05-31,63.4,34,32.2,29.5,3.8,6.6,282,2.03,3.19,0.00,76.3,44.2,72,13,29.597,29.364,16.1,24.2,76.8
3145,2018-06-01,61.4,24,19.4,29.5,8.3,12.6,281,0.00,3.19,0.00,73.5,41.2,66,10,29.705,29.389,26.5,33.4,74.3
3146,2018-06-02,58.3,26,22.9,29.9,4.7,8.0,281,0.00,3.19,0.00,68.9,43.9,54,10,30.037,29.680,17.3,26.5,75.6
3147,2018-06-03,55.2,44,31.9,29.9,3.3,5.2,282,0.00,3.19,0.00,73.3,34.0,76,23,30.065,29.637,19.6,29.9,77.1
3148,2018-06-04,66.0,26,26.4,29.6,4.1,7.0,282,0.00,3.19,0.00,81.6,46.8,54,9,29.808,29.472,16.1,27.6,79.3
3149,2018-06-05,64.5,30,26.9,29.6,2.3,3.9,282,0.00,3.19,0.00,85.5,40.5,61,9,29.705,29.447,15.0,19.6,82.3
3150,2018-06-06,63.9,38,35.5,29.6,2.7,4.8,282,0.00,3.19,0.00,81.6,41.8,64,8,29.693,29.408,16.1,20.7,79.5
3151,2018-06-07,65.2,36,28.9,29.6,3.1,5.2,282,0.00,3.19,0.00,84.3,43.5,84,6,29.696,29.422,16.1,27.6,81.4
3152,2018-06-08,64.6,22,18.9,29.7,3.2,5.3,282,0.00,3.19,0.00,83.8,39.9,49,6,29.794,29.479,17.3,26.5,81.0
3153,2018-06-09,60.5,27,26.1,29.5,2.1,3.4,282,0.00,3.19,0.00,71.1,48.9,38,18,29.674,29.357,8.1,10.4,74.3
3154,2018-06-10,68.3,15,14.7,29.3,7.8,11.9,282,0.00,3.19,0.00,81.6,44.5,46,6,29.441,29.174,25.3,34.5,79.3
3155,2018-06-11,64.6,17,16.1,29.5,8.4,12.6,282,0.00,3.19,0.00,78.1,52.5,38,6,29.656,29.292,24.2,26.5,76.6
3156,2018-06-12,59.9,37,31.1,29.7,2.5,4.8,281,0.00,3.19,0.00,76.1,36.8,69,18,29.800,29.617,10.4,18.4,76.8
3157,2018-06-13,63.6,42,35.5,29.7,2.9,4.9,280,0.00,3.19,0.00,84.1,41.2,79,11,29.777,29.530,12.7,18.4,81.4
3158,2018-06-14,74.8,20,29.6,29.4,7.3,11.3,281,0.00,3.19,0.00,83.6,54.7,41,13,29.570,29.255,21.9,34.5,80.8
3159,2018-06-15,69.9,27,32.2,29.3,5.6,8.9,281,0.00,3.19,0.00,84.1,52.5,50,13,29.469,29.225,17.3,25.3,81.2
3160,2018-06-16,61.5,53,42.5,29.4,2.3,3.9,282,0.08,3.27,0.01,80.1,49.9,89,20,29.458,29.235,17.3,26.5,78.8
3161,2018-06-17,54.9,89,51.7,29.6,2.4,4.3,277,0.54,3.73,0.01,60.4,51.0,95,70,29.734,29.340,10.4,13.8,60.4
3162,2018-06-18,58.5,78,51.1,29.7,1.9,3.6,272,0.56,3.75,0.01,70.1,49.9,95,48,29.769,29.566,10.4,13.8,77.3
3163,2018-06-19,57.6,75,49.4,29.7,3.8,6.6,281,0.56,3.75,0.00,68.3,47.7,93,52,29.818,29.544,12.7,19.6,77.1
3164,2018-06-20,56.4,65,43.6,29.8,2.2,4.1,282,0.56,3.75,0.00,68.6,42.2,91,31,29.921,29.730,11.5,18.4,77.4
3165,2018-06-21,60.5,58,43.5,29.7,2.8,4.9,282,0.56,3.75,0.00,77.7,41.9,93,16,29.901,29.594,16.1,25.3,78.0
3166,2018-06-22,64.2,35,31.9,29.6,4.9,8.2,282,0.56,3.75,0.00,77.4,51.6,76,10,29.695,29.396,19.6,31.1,76.8
3167,2018-06-23,60.9,38,30.3,29.5,3.4,5.7,282,0.56,3.75,0.00,79.2,38.5,79,10,29.679,29.409,25.3,33.4,77.6
3168,2018-06-24,51.7,77,44.3,29.7,2.6,4.5,282,0.73,3.92,0.01,60.4,43.2,93,54,29.942,29.491,13.8,20.7,60.4
3169,2018-06-25,58.7,51,35.5,29.8,2.4,4.4,282,0.73,3.92,0.00,78.5,37.8,92,16,29.942,29.554,11.5,21.9,77.7
3170,2018-06-26,68.3,28,26.5,29.6,3.8,6.7,281,0.73,3.92,0.00,89.7,39.9,75,8,29.738,29.418,17.3,26.5,85.7
3171,2018-06-27,69.1,26,29.2,29.6,3.3,5.3,281,0.73,3.92,0.00,89.9,47.0,51,7,29.695,29.449,19.6,28.8,85.9
3172,2018-06-28,71.0,25,24.3,29.4,5.0,7.5,281,0.73,3.92,0.00,90.5,45.5,61,6,29.651,29.219,20.7,34.5,86.5
3173,2018-06-29,73.4,12,15.9,29.3,6.6,10.3,281,0.73,3.92,0.00,84.5,55.9,32,6,29.475,29.175,23.0,38.0,81.6
3174,2018-06-30,55.8,54,38.4,29.6,3.1,5.2,282,0.75,3.94,0.01,66.9,43.8,81,26,29.814,29.457,13.8,19.6,66.9
3175,2018-07-01,60.4,43,30.1,29.8,3.8,6.2,281,0.00,3.94,0.00,81.4,35.5,87,7,29.986,29.591,18.4,26.5,79.2
3176,2018-07-02,65.1,29,26.7,29.6,3.7,5.8,280,0.00,3.94,0.00,85.1,39.5,64,8,29.814,29.460,15.0,26.5,82.0
3177,2018-07-03,68.0,28,29.5,29.5,4.4,6.8,280,0.00,3.94,0.00,86.3,44.9,60,9,29.696,29.443,18.4,27.6,82.9
3178,2018-07-04,65.9,42,38.1,29.8,3.3,5.5,281,0.00,3.94,0.00,84.5,48.2,78,9,29.988,29.553,23.0,27.6,81.5
3179,2018-07-05,62.0,57,45.7,30.1,2.5,4.5,282,0.00,3.94,0.00,74.0,46.8,86,31,30.177,29.913,11.5,17.3,77.5
3180,2018-07-06,65.1,45,39.4,30.0,2.0,3.8,282,0.00,3.94,0.00,83.0,42.8,86,19,30.214,29.803,11.5,17.3,80.7
3181,2018-07-07,65.3,47,41.5,29.8,1.8,3.2,282,0.05,3.99,0.01,85.5,46.7,75,15,29.974,29.640,19.6,31.1,82.3
3182,2018-07-08,66.8,51,43.8,29.8,3.5,5.8,281,0.23,4.17,0.05,88.6,47.7,82,16,29.902,29.662,21.9,28.8,84.9
3183,2018-07-09,67.5,49,42.1,29.8,2.6,4.4,282,0.23,4.17,0.00,82.6,49.5,94,15,30.015,29.735,13.8,19.6,80.2
3184,2018-07-10,68.8,39,39.0,29.7,2.6,4.3,281,0.23,4.17,0.00,87.6,46.1,74,17,29.873,29.552,15.0,20.7,84.2
3185,2018-07-11,68.9,37,38.2,29.6,3.6,5.8,281,0.23,4.17,0.00,85.9,46.4,78,15,29.788,29.481,15.0,20.7,82.7
3186,2018-07-12,60.5,61,46.2,29.7,1.6,2.8,282,0.37,4.31,0.01,75.4,49.5,88,28,29.925,29.572,10.4,13.8,77.6
3187,2018-07-13,62.5,56,44.4,29.9,2.0,3.4,282,0.38,4.32,0.01,78.1,43.9,93,27,29.987,29.720,13.8,19.6,78.5
3188,2018-07-14,67.6,47,42.5,29.7,2.3,4.1,281,0.38,4.32,0.00,84.9,46.2,89,22,29.883,29.561,13.8,19.6,82.1
3189,2018-07-15,56.9,78,50.0,29.8,2.0,3.7,282,0.57,4.51,0.01,63.2,50.4,94,54,29.993,29.633,10.4,13.8,63.2
3190,2018-07-16,61.3,66,47.2,29.9,2.4,3.9,281,0.59,4.53,0.01,80.7,43.6,96,20,29.996,29.707,19.6,27.6,79.3
3191,2018-07-17,62.9,63,48.8,29.8,2.2,3.7,281,0.62,4.56,0.01,78.3,47.4,90,33,29.967,29.678,12.7,17.3,78.9
3192,2018-07-18,68.4,41,35.3,29.7,3.5,5.8,282,0.62,4.56,0.00,88.8,46.8,92,11,29.844,29.523,17.3,27.6,84.9
3193,2018-07-24,68.0,57,51.6,29.7,2.7,4.0,282,0.66,4.60,0.01,85.8,56.2,76,11,29.876,29.580,13.8,17.3,82.5
3194,2018-07-25,61.6,69,49.8,29.8,2.8,4.7,282,0.85,4.79,0.07,78.5,49.6,88,22,29.967,29.745,17.3,21.9,78.0
3195,2018-07-26,58.9,72,48.7,29.9,2.5,4.2,284,0.93,4.87,0.02,70.9,46.7,94,44,30.013,29.696,11.5,16.1,77.3
3196,2018-07-27,61.0,69,48.8,29.8,3.0,5.0,282,0.93,4.87,0.00,79.6,50.5,93,19,29.879,29.668,20.7,28.8,78.4
3197,2018-07-28,58.1,71,46.8,29.8,2.5,3.8,282,0.96,4.90,0.01,77.4,46.2,95,21,29.950,29.656,23.0,26.5,77.9
3198,2018-07-29,58.0,70,46.2,29.9,4.1,6.7,282,0.97,4.91,0.01,82.2,43.3,95,11,29.994,29.673,18.4,31.1,79.8
3199,2018-07-30,58.1,55,39.9,30.0,2.3,4.3,282,0.97,4.91,0.00,70.6,43.2,90,28,30.061,29.841,11.5,17.3,77.3
3200,2018-07-31,59.7,49,36.7,29.9,2.4,4.2,282,0.97,4.91,0.00,76.8,37.3,90,17,30.064,29.768,16.1,19.6,77.1
3201,2018-08-01,60.3,51,39.8,29.8,2.1,3.5,281,0.00,4.91,0.00,77.9,43.3,80,20,29.917,29.735,11.5,18.4,77.6
3202,2018-08-02,64.1,49,40.6,29.7,1.9,3.4,281,0.00,4.91,0.00,84.5,43.3,88,18,29.882,29.541,17.3,24.2,81.7
